time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-28T22:41:36.400Z,47.2866667,-122.8373333,19.77,0.95,ml,10,78,0.2634,0.1,uw,uw61288356,2017-05-30T18:34:55.800Z,"5km WNW of Home, Washington",earthquake,0.38,1.07,0.135,4,reviewed,uw,uw
2017-05-28T22:40:13.230Z,59.8773,-136.7125,0,1.1,ml,,,,0.88,ak,ak16134981,2017-05-28T22:44:33.898Z,"91km WNW of Skagway, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-05-28T22:37:17.271Z,36.4459,-115.7449,8.1,0.8,ml,21,101.65,0.278,0.1846,nn,nn00590491,2017-05-28T23:33:31.459Z,"33km NE of Pahrump, Nevada",earthquake,,3,0.33,11,reviewed,nn,nn
2017-05-28T22:37:11.230Z,40.4720001,-124.2383347,21.25,1.42,md,8,263,0.1051,0.08,nc,nc72807666,2017-05-28T22:59:03.543Z,"11km WSW of Rio Dell, California",earthquake,3.36,1.76,0.05,3,automatic,nc,nc
2017-05-28T22:36:55.390Z,33.042,-115.905,6.61,1.03,ml,29,62,0.1015,0.18,ci,ci37656143,2017-05-31T14:13:12.288Z,"24km ESE of Ocotillo Wells, CA",earthquake,0.24,1.08,0.087,12,reviewed,ci,ci
2017-05-28T22:29:37.900Z,33.5081667,-116.7895,4.79,0.21,ml,22,73,0.07183,0.11,ci,ci37656127,2017-05-31T14:08:21.644Z,"10km NE of Aguanga, CA",earthquake,0.19,0.84,0.128,4,reviewed,ci,ci
2017-05-28T22:28:19.606Z,36.444,-115.7461,6.9,1.2,ml,22,98.6,0.279,0.1463,nn,nn00590490,2017-05-28T23:14:50.346Z,"33km NE of Pahrump, Nevada",earthquake,,2.7,0.22,14,reviewed,nn,nn
2017-05-28T22:15:37.850Z,36.0285,-117.7835,2.45,0.68,ml,14,62,0.01515,0.07,ci,ci37656119,2017-05-30T22:02:34.855Z,"15km E of Coso Junction, CA",earthquake,0.13,0.12,0.218,4,reviewed,ci,ci
2017-05-28T22:10:13.343Z,59.9742,-152.6071,102,2.3,ml,,,,0.85,ak,ak16134975,2017-05-28T22:16:50.056Z,"48km WNW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-28T21:59:40.820Z,49.1548333,-125.5555,43.83,1.15,ml,6,187,0.199,0.15,uw,uw61288336,2017-05-30T18:30:12.610Z,"24km N of Ucluelet, Canada",earthquake,0.93,1.36,0.089,4,reviewed,uw,uw
2017-05-28T21:53:37.060Z,37.5586667,-118.8541667,-0.98,0.27,md,9,264,0.0371,0.05,nc,nc72807661,2017-05-30T21:55:02.390Z,"14km SE of Mammoth Lakes, California",earthquake,0.57,0.56,0.209,8,reviewed,nc,nc
2017-05-28T21:43:26.770Z,34.0518333,-117.2346667,15.4,1.14,ml,38,87,0.06674,0.16,ci,ci37656111,2017-06-01T21:28:38.610Z,"2km E of Loma Linda, CA",earthquake,0.25,0.35,0.161,21,reviewed,ci,ci
2017-05-28T21:35:26.300Z,34.2158333,-117.2778333,5.63,1.23,ml,56,58,0.01969,0.16,ci,ci37656103,2017-05-31T14:01:57.703Z,"3km SSE of Crestline, CA",earthquake,0.18,0.27,0.186,30,reviewed,ci,ci
2017-05-28T21:33:10.470Z,40.7166672,-122.390831,20.17,1.92,md,7,72,0.1167,0.03,nc,nc72807656,2017-05-29T04:22:01.341Z,"4km NNW of Shasta Lake, California",earthquake,0.66,1.19,0.14,7,automatic,nc,nc
2017-05-28T21:26:36.153Z,51.6724,-178.4059,13.2,1.5,ml,,,,0.44,ak,ak16134972,2017-05-29T03:54:37.529Z,"29km SW of Tanaga Volcano, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-05-28T21:23:15.670Z,44.7891667,-111.0151667,5.05,0.67,md,6,206,0.03052,0.11,uu,uu60198227,2017-05-31T22:07:36.010Z,"15km NNE of West Yellowstone, Montana",earthquake,0.89,0.55,0.109,4,reviewed,uu,uu
2017-05-28T21:21:26.020Z,34.2223333,-117.469,7.61,0.89,ml,31,49,0.01608,0.13,ci,ci37656095,2017-05-30T20:47:02.586Z,"5km SE of Lytle Creek, CA",earthquake,0.21,0.37,0.029,9,reviewed,ci,ci
2017-05-28T21:15:09.281Z,59.8051,-136.5687,0,2.4,ml,,,,0.72,ak,ak16134967,2017-05-28T21:20:20.018Z,"80km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-28T21:06:43.240Z,47.8296667,-114.2391667,3.21,-1.01,md,5,136,0.088,0.03,mb,mb80212044,2017-05-31T19:59:03.730Z,"16km NNW of Polson, Montana",earthquake,0.33,0.73,,1,reviewed,mb,mb
2017-05-28T20:52:11.778Z,37.7743,-115.1566,3.1,0.7,ml,9,222.91,0.377,0.1877,nn,nn00590480,2017-05-28T22:16:16.532Z,"45km N of Alamo, Nevada",earthquake,,3,0.16,7,reviewed,nn,nn
2017-05-28T20:50:43.580Z,38.8359985,-122.7781677,1.1,0.7,md,6,167,0.006737,0.01,nc,nc72807651,2017-05-28T21:21:04.273Z,"5km WNW of Cobb, California",earthquake,0.67,1.05,0.26,2,automatic,nc,nc
2017-05-28T20:46:10.140Z,47.8265,-114.236,4.17,-0.88,md,5,134,0.086,0.03,mb,mb80212039,2017-05-31T19:56:29.830Z,"15km NNW of Polson, Montana",earthquake,0.33,1.92,,1,reviewed,mb,mb
2017-05-28T20:38:49.470Z,34.8505,-118.9713333,7.05,0.92,ml,14,98,0.09535,0.13,ci,ci37656079,2017-05-30T22:00:57.847Z,"4km NW of Frazier Park, CA",earthquake,0.29,0.95,0.141,6,reviewed,ci,ci
2017-05-28T20:33:03.430Z,50.2825,-177.2357,10,4.2,mb,,238,1.572,1.1,us,us10008vxm,2017-05-29T03:25:02.538Z,"171km SE of Amatignak Island, Alaska",earthquake,13,2,0.09,34,reviewed,us,us
2017-05-28T20:24:25.660Z,37.5776667,-118.8683333,0.32,-0.05,md,6,245,0.03352,0.03,nc,nc72807646,2017-05-30T19:09:15.829Z,"12km SE of Mammoth Lakes, California",earthquake,0.85,31.61,0.116,5,reviewed,nc,nc
2017-05-28T20:17:26.860Z,37.4002,-97.3742,8.62,2.6,mb_lg,,65,0.222,0.59,us,us10008vxi,2017-05-30T19:54:32.739Z,"8km W of Belle Plaine, Kansas",earthquake,2.1,7.1,0.071,51,reviewed,us,us
2017-05-28T20:16:34.850Z,46.5745,-122.4558333,1.17,2.33,ml,41,57,0.3017,0.23,uw,uw61288306,2017-05-29T18:38:12.230Z,"13km W of Morton, Washington",earthquake,0.31,31.61,0.124,26,reviewed,uw,uw
2017-05-28T20:11:00.630Z,38.8321648,-122.8030014,1.84,0.87,md,17,52,0.01035,0.02,nc,nc72807641,2017-05-28T20:55:03.182Z,"7km W of Cobb, California",earthquake,0.29,0.39,0.06,4,automatic,nc,nc
2017-05-28T20:07:09.635Z,37.5387,-117.1674,11.3,0.3,ml,6,163.65,0.236,0.2536,nn,nn00590487,2017-05-28T22:00:48.212Z,"19km SSE of Goldfield, Nevada",earthquake,,10.8,0.1,2,reviewed,nn,nn
2017-05-28T19:48:54.240Z,34.2726667,-118.4853333,12.12,1.01,ml,13,59,0.03262,0.15,ci,ci37656055,2017-06-01T20:33:16.379Z,"2km E of Granada Hills, CA",earthquake,0.36,0.61,0.141,12,reviewed,ci,ci
2017-05-28T19:31:28.337Z,63.5716,-147.3338,0,2,ml,,,,0.51,ak,ak16134790,2017-05-28T19:37:57.491Z,"83km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-28T19:27:13.190Z,24.8812,122.608,10.86,4.4,mb,,103,0.551,0.95,us,us10008vxd,2017-05-28T19:45:35.040Z,"60km NW of Yonakuni, Japan",earthquake,4.3,1.9,0.135,16,reviewed,us,us
2017-05-28T19:13:30.550Z,47.8266667,-114.2366667,4.22,-1.02,md,4,134,0.086,0.03,mb,mb80212034,2017-05-31T19:52:21.500Z,"15km NNW of Polson, Montana",earthquake,0.34,1.91,,1,reviewed,mb,mb
2017-05-28T19:04:09.720Z,38.8053333,-122.7983333,0.92,0.61,md,17,71,0.003539,0.03,nc,nc72807631,2017-05-31T18:05:03.790Z,"4km NW of The Geysers, California",earthquake,0.25,0.44,0.144,3,reviewed,nc,nc
2017-05-28T18:55:08.080Z,47.8276667,-114.2225,2.89,1.67,ml,16,102,0.091,0.19,mb,mb80211724,2017-05-30T14:39:55.430Z,"15km NNW of Polson, Montana",earthquake,0.4,0.89,0.32,3,reviewed,mb,mb
2017-05-28T18:51:27.136Z,36.8072,-116.6919,3.7,-0.3,ml,9,74.25,0.054,0.1508,nn,nn00590486,2017-05-28T21:51:29.086Z,"12km SSE of Beatty, Nevada",earthquake,,3.3,0.15,4,reviewed,nn,nn
2017-05-28T18:47:18.800Z,37.566,-119.0046667,3.26,0.31,md,9,243,0.04713,0.03,nc,nc72807626,2017-05-30T19:09:04.426Z,"9km SSW of Mammoth Lakes, California",earthquake,0.35,0.55,0.14,6,reviewed,nc,nc
2017-05-28T18:47:11.650Z,-21.1757,-68.6906,139.56,4.9,mwr,,30,0.755,1.3,us,us10008vx7,2017-05-28T19:59:19.040Z,"145km N of Calama, Chile",earthquake,6.7,6.6,,,reviewed,us,guc
2017-05-28T18:46:04.000Z,38.8250008,-122.8523331,2.2,0.85,md,18,60,0.004362,0.01,nc,nc72807621,2017-05-28T19:13:01.921Z,"9km WNW of The Geysers, California",earthquake,0.23,0.42,0.3,5,automatic,nc,nc
2017-05-28T18:45:55.350Z,38.7526665,-122.7248306,1.33,1.02,md,11,160,0.0154,0.04,nc,nc72807616,2017-05-28T19:31:01.964Z,"3km SE of The Geysers, California",earthquake,0.33,0.48,0.21,5,automatic,nc,nc
2017-05-28T18:43:19.643Z,37.6382,-114.8203,2.9,0.6,ml,7,152.35,0.296,0.1124,nn,nn00590465,2017-05-28T19:16:35.196Z,"27km W of Caliente, Nevada",earthquake,,8.1,0.28,5,reviewed,nn,nn
2017-05-28T18:37:02.950Z,47.8251667,-114.2086667,2.79,2.8,ml,25,60,0.093,0.2,mb,mb80211719,2017-05-30T14:33:08.756Z,"15km NNW of Polson, Montana",earthquake,0.39,0.99,0.235,15,reviewed,mb,mb
2017-05-28T18:35:07.724Z,65.1096,-150.1423,17.7,0.9,ml,,,,0.35,ak,ak16134779,2017-05-28T18:39:59.361Z,"26km ENE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-28T18:32:54.100Z,38.796833,-122.8083344,-0.76,0.85,md,10,73,0.01508,0.3,nc,nc72807611,2017-05-28T19:05:02.908Z,"5km WNW of The Geysers, California",earthquake,0.63,2.77,0.09,4,automatic,nc,nc
2017-05-28T18:13:24.409Z,37.6629,-114.8127,0.7,0.9,ml,17,195.72,0.319,0.1904,nn,nn00590464,2017-05-28T18:51:49.218Z,"27km WNW of Caliente, Nevada",earthquake,,1.5,0.29,9,reviewed,nn,nn
2017-05-28T18:10:42.730Z,38.7729988,-122.7176666,2.33,0.88,md,10,159,0.0004277,0.02,nc,nc72807606,2017-05-28T18:40:02.819Z,"3km E of The Geysers, California",earthquake,0.7,0.65,0.03,3,automatic,nc,nc
2017-05-28T18:08:55.529Z,53.3485,-163.518,49.2,2.8,ml,,,,0.43,ak,ak16134765,2017-05-29T03:01:58.395Z,"167km S of False Pass, Alaska",earthquake,,15.5,,,reviewed,ak,ak
2017-05-28T18:03:18.232Z,37.8062,-116.1684,9,0.9,ml,11,253.92,0.555,0.2049,nn,nn00590463,2017-05-28T19:04:14.226Z,"46km SSE of Warm Springs, Nevada",earthquake,,3.5,0.29,7,reviewed,nn,nn
2017-05-28T17:59:37.235Z,61.62,-150.2559,51.2,1.8,ml,,,,0.46,ak,ak16134604,2017-05-28T18:06:49.322Z,"18km SW of Willow, Alaska",earthquake,,1,,,automatic,ak,ak
2017-05-28T17:59:00.050Z,53.3748,-163.5232,10,4.1,mb,,206,1.486,1.05,us,us10008vx3,2017-05-29T02:54:32.298Z,"164km S of False Pass, Alaska",earthquake,10.9,2,0.197,7,reviewed,us,us
2017-05-28T17:51:18.870Z,53.4349,-163.5907,10,4.2,mb,,169,1.428,0.88,us,us10008vwz,2017-05-28T18:05:24.040Z,"158km S of False Pass, Alaska",earthquake,6.5,1.9,0.152,12,reviewed,us,us
2017-05-28T17:50:17.570Z,47.826,-114.222,3.37,-0.45,md,6,102,0.089,0.16,mb,mb80212009,2017-05-31T17:56:08.080Z,"15km NNW of Polson, Montana",earthquake,0.55,1.15,0.118,3,reviewed,mb,mb
2017-05-28T17:46:06.424Z,61.6948,-150.7136,53,1.8,ml,,,,0.31,ak,ak16134591,2017-05-28T17:57:34.020Z,"36km W of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-05-28T17:32:43.059Z,60.1698,-139.1377,0,1.9,ml,,,,0.94,ak,ak16134588,2017-05-28T17:36:01.670Z,"76km NNE of Yakutat, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-05-28T17:27:55.760Z,14.2661,-92.9059,51.9,4.3,mb,,224,1.201,1.41,us,us10008vwv,2017-05-28T17:58:34.040Z,"72km SW of Puerto Madero, Mexico",earthquake,12.2,21.8,0.078,47,reviewed,us,us
2017-05-28T17:14:35.040Z,44.5923333,-110.3463333,9.14,0.86,md,7,86,0.04698,0.05,uu,uu60198197,2017-05-31T22:07:03.530Z,"41km ENE of Old Faithful Geyser, Wyoming",earthquake,0.58,0.9,0.042,3,reviewed,uu,uu
2017-05-28T16:59:37.158Z,59.7803,-136.6914,0,1.7,ml,,,,0.64,ak,ak16134438,2017-05-28T17:02:32.794Z,"85km WNW of Skagway, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-28T16:59:27.680Z,37.6655,-118.8653333,2.59,-0.11,md,9,179,0.0327,0.03,nc,nc72807596,2017-05-30T18:57:14.174Z,"9km ENE of Mammoth Lakes, California",earthquake,0.83,1.28,0.256,8,reviewed,nc,nc
2017-05-28T16:57:00.940Z,48.3125,154.1214,50.54,4.5,mb,,132,5.311,0.85,us,us10008vwu,2017-05-28T18:26:55.040Z,"300km SSW of Severo-Kuril'sk, Russia",earthquake,8.8,4.2,0.057,90,reviewed,us,us
2017-05-28T16:38:21.637Z,59.7642,-136.6824,0,1.5,ml,,,,0.81,ak,ak16134436,2017-05-28T16:42:23.495Z,"84km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-28T16:35:57.381Z,64.7427,-149.0023,18.1,0.5,ml,,,,0.27,ak,ak16134435,2017-05-28T16:40:40.743Z,"19km NNE of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-28T16:29:44.283Z,58.7348,-137.354,1.3,2.4,ml,,,,0.83,ak,ak16134432,2017-05-28T16:34:21.219Z,"100km WNW of Gustavus, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-28T15:52:54.810Z,33.5758333,-116.7158333,3.5,0.51,ml,27,57,0.02072,0.1,ci,ci37655975,2017-05-30T20:34:08.229Z,"4km WNW of Anza, CA",earthquake,0.15,0.23,0.131,12,reviewed,ci,ci
2017-05-28T15:51:31.237Z,63.4931,-147.3142,9.1,1.3,ml,,,,0.66,ak,ak16134428,2017-05-28T15:55:34.611Z,"82km E of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-28T15:36:26.970Z,32.9663333,-115.8875,7.59,1.89,ml,50,32,0.05437,0.25,ci,ci37655967,2017-05-30T20:31:20.430Z,"26km WSW of Westmorland, CA",earthquake,0.22,0.58,0.211,55,reviewed,ci,ci
2017-05-28T15:31:58.580Z,38.8046684,-122.7698364,-0.47,1.26,md,8,81,0.01206,0.04,nc,nc72807581,2017-05-28T16:01:02.394Z,"3km NNW of The Geysers, California",earthquake,0.27,1.61,0.38,2,automatic,nc,nc
2017-05-28T15:31:48.500Z,35.9861667,-117.3651667,2.03,1.12,ml,18,54,0.1159,0.19,ci,ci37655959,2017-05-30T13:31:53.210Z,"25km N of Searles Valley, CA",earthquake,0.37,0.55,0.142,13,reviewed,ci,ci
2017-05-28T15:21:32.006Z,38.386,-118.9016,8.9,0.5,ml,8,122.37,0.128,0.0594,nn,nn00590455,2017-05-28T16:15:08.971Z,"28km WSW of Hawthorne, Nevada",earthquake,,3.6,0.16,4,reviewed,nn,nn
2017-05-28T15:08:51.460Z,19.2251663,-155.4134979,34.48,2.17,md,53,142,0.01947,0.19,hv,hv61774556,2017-05-28T15:12:20.710Z,"7km ENE of Pahala, Hawaii",earthquake,0.46,0.72,0.11,22,automatic,hv,hv
2017-05-28T15:06:32.073Z,59.7471,-136.6733,0,1.9,ml,,,,0.64,ak,ak16134421,2017-05-28T15:14:24.567Z,"83km WNW of Skagway, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-28T15:06:14.660Z,38.4948333,-112.51,6.18,0.9,ml,8,169,0.1246,0.05,uu,uu60198192,2017-05-31T22:05:59.290Z,"26km NNE of Beaver, Utah",earthquake,1.68,5.78,0.252,2,reviewed,uu,uu
2017-05-28T14:52:54.720Z,18.991,-64.933,35,1.97,md,3,312,0.7677,0.15,pr,pr2017148009,2017-05-28T16:39:28.425Z,"71km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.34,10.44,0.2,3,reviewed,pr,pr
2017-05-28T14:32:10.640Z,37.5248333,-118.8235,0.16,0.74,md,13,147,0.06523,0.08,nc,nc72807576,2017-05-30T19:26:01.483Z,"18km SE of Mammoth Lakes, California",earthquake,0.63,31.61,0.162,12,reviewed,nc,nc
2017-05-28T14:19:41.610Z,45.8355,-111.5105,7.7,0.19,ml,4,167,0.253,0.02,mb,mb80211864,2017-05-30T18:16:18.320Z,"7km SSE of Three Forks, Montana",earthquake,0.48,3.52,,0,reviewed,mb,mb
2017-05-28T13:52:29.739Z,66.1166,-149.2305,10.2,1.3,ml,,,,0.95,ak,ak16134415,2017-05-28T13:59:46.197Z,"133km SSE of Coldfoot, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-28T13:52:24.130Z,38.3518,-118.913,11.7,0.5,ml,6,178,0.307,0.0392,nn,nn00590484,2017-05-28T21:23:42.151Z,"29km ENE of Bridgeport, California",earthquake,,15.1,0.27,3,reviewed,nn,nn
2017-05-28T13:43:53.460Z,32.671,-115.8693333,6.46,1.09,ml,13,86,0.05042,0.17,ci,ci37655927,2017-05-28T15:48:24.740Z,"14km ESE of Ocotillo, CA",earthquake,0.48,0.8,0.3,13,reviewed,ci,ci
2017-05-28T13:37:14.430Z,47.8265,-114.2233333,0.34,0.28,md,10,101,0.089,0.21,mb,mb80211714,2017-05-28T15:49:11.390Z,"15km NNW of Polson, Montana",earthquake,0.43,1.61,0.082,5,reviewed,mb,mb
2017-05-28T13:31:21.505Z,59.7813,-150.6272,48.4,1.5,ml,,,,0.17,ak,ak16134265,2017-05-29T02:32:35.367Z,"37km E of Fritz Creek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-28T13:25:09.360Z,32.6731667,-115.8688333,5.87,1.23,ml,19,85,0.05182,0.16,ci,ci37655919,2017-05-30T13:31:50.747Z,"14km ESE of Ocotillo, CA",earthquake,0.34,0.7,0.184,18,reviewed,ci,ci
2017-05-28T13:24:48.920Z,38.8633347,-122.8318329,-0.74,0.43,md,6,114,0.02195,0.15,nc,nc72807571,2017-05-28T13:40:03.417Z,"10km WNW of Cobb, California",earthquake,1.57,10.43,0.16,2,automatic,nc,nc
2017-05-28T13:21:26.360Z,65.8267,-155.6437,0,2,ml,,,,0.83,ak,ak16134263,2017-05-28T13:29:11.962Z,"121km N of Ruby, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-05-28T13:21:15.950Z,41.5278333,-121.944,-0.04,1.58,md,14,91,0.1079,0.12,nc,nc72807566,2017-05-31T20:24:02.054Z,"34km NNE of McCloud, California",earthquake,0.32,1.04,0.236,15,reviewed,nc,nc
2017-05-28T13:17:20.470Z,41.5268333,-121.9441667,0.41,1.72,md,13,61,0.1086,0.1,nc,nc72807561,2017-05-31T19:58:02.012Z,"34km NNE of McCloud, California",earthquake,0.32,0.92,0.22,16,reviewed,nc,nc
2017-05-28T13:14:49.930Z,33.809,-116.9751667,11.54,0.64,ml,27,110,0.103,0.13,ci,ci37655911,2017-05-30T20:23:22.176Z,"3km NNW of San Jacinto, CA",earthquake,0.23,0.43,0.161,14,reviewed,ci,ci
2017-05-28T13:12:10.490Z,38.8026657,-122.7685013,-0.52,1.29,md,20,63,0.01423,0.04,nc,nc72807556,2017-05-28T13:56:01.454Z,"3km NNW of The Geysers, California",earthquake,0.16,0.56,0.15,6,automatic,nc,nc
2017-05-28T13:09:27.950Z,18.7766,-64.3665,38,1.94,md,4,335,1.0291,0.11,pr,pr2017148008,2017-05-28T16:38:51.222Z,"47km NNE of Road Town, British Virgin Islands",earthquake,5.11,6.77,0,3,reviewed,pr,pr
2017-05-28T13:01:13.230Z,38.7976685,-122.7701645,3.15,0.83,md,12,97,0.01458,0.02,nc,nc72807551,2017-05-28T13:31:01.400Z,"2km NNW of The Geysers, California",earthquake,0.36,0.65,0.05,3,automatic,nc,nc
2017-05-28T12:23:57.723Z,38.1632,-118.1828,8.7,0.1,ml,4,210.13,0.263,0.0199,nn,nn00590482,2017-05-28T21:08:16.690Z,"55km SE of Hawthorne, Nevada",earthquake,,35.2,0.19,3,reviewed,nn,nn
2017-05-28T12:23:48.124Z,59.9863,-140.1271,10.9,1.5,ml,,,,0.79,ak,ak16134110,2017-05-28T12:27:02.079Z,"53km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-05-28T12:21:14.426Z,51.6137,-178.513,26.5,1.8,ml,,,,0.3,ak,ak16134107,2017-05-29T02:12:26.573Z,"39km SW of Tanaga Volcano, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-05-28T12:17:24.830Z,38.8381653,-122.8251648,1.57,0.89,md,14,45,0.008072,0.01,nc,nc72807546,2017-05-28T12:45:03.272Z,"9km WNW of Cobb, California",earthquake,0.26,0.51,0.01,3,automatic,nc,nc
2017-05-28T12:10:16.310Z,38.8105,-122.7915,3.07,1.04,md,38,32,0.003901,0.03,nc,nc72807541,2017-05-31T22:18:01.450Z,"4km NW of The Geysers, California",earthquake,0.15,0.27,0.136,13,reviewed,nc,nc
2017-05-28T12:05:49.100Z,-30.7258,-71.4127,42.24,4.8,mb,,50,0.198,0.68,us,us10008vwa,2017-05-31T21:37:47.239Z,"24km SW of Ovalle, Chile",earthquake,6.1,3.7,0.063,77,reviewed,us,us
2017-05-28T12:05:00.750Z,38.8325005,-122.8475037,1.62,0.78,md,10,59,0.008834,0.01,nc,nc72807536,2017-05-28T12:40:03.258Z,"10km W of Cobb, California",earthquake,0.4,0.66,0.03,3,automatic,nc,nc
2017-05-28T12:04:17.300Z,33.9665,-116.7145,16.78,0.8,ml,49,50,0.0782,0.13,ci,ci37655903,2017-05-30T19:11:21.864Z,"9km NE of Cabazon, CA",earthquake,0.14,0.38,0.094,21,reviewed,ci,ci
2017-05-28T11:59:23.660Z,34.5286667,-116.2781667,1.31,1.02,ml,27,48,0.186,0.11,ci,ci37655895,2017-06-01T22:13:18.955Z,"24km SSW of Ludlow, CA",earthquake,0.2,0.62,0.101,18,reviewed,ci,ci
2017-05-28T11:51:38.530Z,33.1786667,-116.0078333,5.84,1.49,ml,60,59,0.1028,0.21,ci,ci37655887,2017-05-30T19:02:28.640Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.18,0.88,0.15,45,reviewed,ci,ci
2017-05-28T11:49:36.360Z,35.9649,-114.9289,6.8,0.5,ml,7,181.35,0.236,0.1487,nn,nn00590481,2017-05-28T21:02:04.147Z,"8km W of Boulder City, Nevada",earthquake,,3.2,0.13,2,reviewed,nn,nn
2017-05-28T11:43:40.437Z,63.0984,-151.3605,0,1.3,ml,,,,0.73,ak,ak16134104,2017-05-28T11:50:28.884Z,"107km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-05-28T11:31:38.349Z,61.3915,-149.9161,23.5,2.3,ml,,,,0.57,ak,ak16134099,2017-05-28T11:39:53.026Z,"14km S of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-05-28T11:29:03.580Z,47.0195,-122.1366667,5.36,1.02,ml,11,106,0.06516,0.18,uw,uw61288231,2017-05-30T18:20:43.540Z,"10km SSE of Orting, Washington",earthquake,0.53,1.16,0.186,9,reviewed,uw,uw
2017-05-28T11:13:09.320Z,36.182,-117.8405,2.79,0.78,ml,18,92,0.06533,0.1,ci,ci37655879,2017-05-30T21:54:48.442Z,"18km NNE of Coso Junction, CA",earthquake,0.21,0.53,0.108,7,reviewed,ci,ci
2017-05-28T11:07:33.692Z,38.4344,-118.8931,15.4,0.2,ml,4,167.35,0.356,0.0484,nn,nn00590479,2017-05-28T20:49:35.002Z,"25km WSW of Hawthorne, Nevada",earthquake,,15.7,0.03,2,reviewed,nn,nn
2017-05-28T11:07:24.391Z,36.9839,-116.2727,4.2,-0.3,ml,4,110.42,0.079,0.0877,nn,nn00590478,2017-05-28T20:43:21.423Z,"44km E of Beatty, Nevada",earthquake,,6.3,0.18,2,reviewed,nn,nn
2017-05-28T11:04:59.160Z,38.7648,27.7754,1.42,5,mb,,26,0.671,0.85,us,us10008vw5,2017-05-28T20:14:11.040Z,"13km WNW of Golmarmara, Turkey",earthquake,4.8,4.5,0.067,71,reviewed,us,us
2017-05-28T10:58:41.540Z,37.6233333,-118.8805,5.37,0.32,md,7,153,0.01459,0.04,nc,nc72807526,2017-05-30T18:04:03.269Z,"8km ESE of Mammoth Lakes, California",earthquake,0.59,2.22,0.169,6,reviewed,nc,nc
2017-05-28T10:54:06.380Z,46.8146667,-112.5511667,13.67,1.12,ml,17,91,0.166,0.07,mb,mb80211709,2017-05-28T15:42:33.070Z,"18km SSE of Lincoln, Montana",earthquake,0.25,0.48,0.282,2,reviewed,mb,mb
2017-05-28T10:53:02.830Z,36.5828333,-89.598,11.18,1.95,md,35,31,0.03738,0.08,nm,nm60196476,2017-05-30T16:52:25.147Z,"1km SE of Lilbourn, Missouri",earthquake,0.13,0.28,0.142,27,reviewed,nm,nm
2017-05-28T10:48:12.370Z,37.6203333,-118.8736667,7.02,1.69,md,28,89,0.008612,0.06,nc,nc72807521,2017-06-02T02:13:03.199Z,"9km ESE of Mammoth Lakes, California",earthquake,0.39,0.39,0.224,24,reviewed,nc,nc
2017-05-28T10:41:05.750Z,37.7861667,-113.153,3.5,1.24,md,5,110,0.1974,0.04,uu,uu60198182,2017-05-31T22:05:25.060Z,"11km W of Enoch, Utah",earthquake,0.35,5.6,0.232,6,reviewed,uu,uu
2017-05-28T10:38:34.080Z,37.6275,-118.8583333,1.7,-0.04,md,9,87,0.009252,0.04,nc,nc72807516,2017-05-30T17:55:09.006Z,"10km ESE of Mammoth Lakes, California",earthquake,0.43,0.81,0.255,7,reviewed,nc,nc
2017-05-28T10:35:40.220Z,38.793335,-122.7214966,2.49,0.74,md,8,86,0.004092,0.01,nc,nc72807511,2017-05-28T11:08:02.030Z,"3km S of Cobb, California",earthquake,0.39,1.77,0.13,2,automatic,nc,nc
2017-05-28T10:28:07.253Z,38.3841,-118.9049,9.2,0.9,ml,15,56.66,0.132,0.1765,nn,nn00590448,2017-05-28T16:08:56.040Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.5,0.16,3,reviewed,nn,nn
2017-05-28T10:23:46.351Z,59.8751,-136.8379,0,1,ml,,,,0.82,ak,ak16133954,2017-05-28T10:32:15.927Z,"97km WNW of Skagway, Alaska",earthquake,,0.5,,,automatic,ak,ak
